,max_w,min_w,avg_w,diff_w,std,max ramp,min ramp
133,0.6997242724450962,0.16172872334815902,0.3539878689610215,0.5379955490969371,0.1814328206158221,0.17328077501588465,-0.08086436167407951
134,0.6928206808834039,0.14948827969268466,0.4016299693986952,0.5433324011907192,0.16084074740109258,0.0603702667989688,-0.10780404785530143
135,0.604550353447439,-0.09057723065588807,0.20485199258802594,0.6951275841033271,0.18118941230905977,0.17062222518899847,-0.19800603910822043
136,0.6314441958983187,0.028334034431334813,0.3519829158225938,0.6031101614669839,0.14732752278678693,0.19226666221262909,-0.2327438542573931
137,0.6771685774351508,0.18279397182298548,0.4254806654743356,0.49437460561216534,0.12273046901882939,0.14748149999354512,-0.21395203520190348
138,0.6950410316374028,0.2420232163737385,0.4431920863937904,0.45301781526366436,0.11646299471489042,0.15514308741906313,-0.13807734780296618
139,0.6137092049267573,-0.0839055553610801,0.22314882223411064,0.6976147602878374,0.1687189400230282,0.14263944411383617,-0.17620166625826822
140,0.5081729560020095,-0.23275097221466085,0.17585629011774376,0.7409239282166703,0.22232283334589284,0.1706840462907513,-0.1706840462907513
141,0.44198356417393275,-0.30386370036957877,0.1586734149657162,0.7458472645435116,0.21549426757276202,0.21507235935249408,-0.19534095023758635
142,0.5787661873514608,-0.07604227279070289,0.29290356926789257,0.6548084601421637,0.14139520292767313,0.2640356694121628,-0.23446367443800056
143,0.7076043541362431,0.2625701691448952,0.4294579885166507,0.44503418499134784,0.11031253534480502,0.16021230659688523,-0.10013269162305327
144,0.6104602944974302,-0.09391696838422003,0.23283581745254547,0.7043772628816503,0.17619070448352656,0.12100840157197582,-0.14990593030558197
145,0.5934914078434258,-0.0923208856645329,0.26945242621533316,0.6858122935079587,0.1608258193205736,0.20442481825718,-0.16925495705164367
146,0.5055419188173611,-0.22561374889369834,0.1909708970188172,0.7311556677110594,0.19868904955486633,0.2068126031525568,-0.20054555457217632
147,0.3985991632733001,-0.35330380381042503,0.13230019576448074,0.7519029670837251,0.26660522793545666,0.15626899014691878,-0.19477004569036252
148,0.4131761410210595,-0.3423459454174493,0.12657618288422934,0.7555220864385088,0.24380577773546563,0.16920546727529104,-0.19281553247649444
149,0.4481720181271093,-0.29730222984669624,0.1327506225310497,0.7454742479738055,0.25520825476219683,0.17749386856519178,-0.20189927549290565
150,0.5585757709438958,-0.16012505433725013,0.18448516434785892,0.7187008252811459,0.22370678533016855,0.13219626579005533,-0.21039687372220076
151,0.654080870754896,0.07630943492140453,0.3704187153476511,0.5777714358334914,0.14628637348226442,0.18532291338055384,-0.19894959818794752
152,0.5266371902714138,-0.18120849557726065,0.2767676631668317,0.7078456858486745,0.232106115485838,0.15289466814331368,-0.18687126106405005
153,0.4918723680527499,-0.2196711546643349,0.2216609296160046,0.7115435227170849,0.23327733215141097,0.2793644032144259,-0.1480392564042257
154,0.36991844448966865,-0.37952671577511454,0.10529063950301175,0.7494451602647831,0.28231167228085247,0.18495922224483433,-0.18015508660211135
155,0.41723359613502764,-0.3452967692151953,0.1300857620133635,0.762530365350223,0.2593287319897901,0.12948628845569823,-0.15586312499297011
156,0.5480978858563449,-0.12648412750531035,0.3641437877186614,0.6745820133616552,0.1699399659375351,0.21682993286624633,-0.14154176173213304
157,0.5533133551575986,-0.15561938113807464,0.2588853284982167,0.7089327362956733,0.23085871994826876,0.15850122152952045,-0.14697385996373713
158,0.5273411533397885,-0.16071349435117363,0.28815427307495584,0.6880546476909621,0.20692132862470242,0.28124861511455385,-0.13309086250956567
159,0.6670387309931649,0.1974434643739768,0.46803884291353737,0.4695952666191881,0.11159012833561281,0.1707619151342502,-0.1867708446780862
160,0.4993375118121918,-0.2056095636873731,0.24314146816998883,0.7049470754995649,0.22990309465434233,0.19581863208321248,-0.24722102300505575
161,0.3969183842714163,-0.34730358623748925,0.1490323289428187,0.7442219705089056,0.22795365172210424,0.18267266548854955,-0.24581877207718394
162,0.41251727358456364,-0.34451992079589927,0.12333964269721613,0.7570371943804629,0.2489798974311268,0.1450610192824839,-0.1994589015134154
163,0.5515215879027842,-0.14058393417129791,0.304373229271512,0.692105522074082,0.2056198325052353,0.162212231736113,-0.1892476036921318
164,0.24502646836794448,-0.5014495166599794,0.08867963753432874,0.7464759850279239,0.18061630305072737,0.20656301112413925,-0.219384163538741
165,0.3314377869339867,-0.40984242470331683,0.10216361891155144,0.7412802116373035,0.2277208795265543,0.2173946774513246,-0.2512512255789899
166,0.2872254522895214,-0.43579034140479106,0.10922270551622605,0.7230157936943125,0.21112223847265402,0.22119661268273486,-0.31528770912240567
167,0.26836079159137893,-0.45365752864256914,0.1006352968467671,0.7220183202339481,0.20393220801278183,0.29232157655489494,-0.25238693494903497
168,0.15378625918745298,-0.5652684121484758,0.015586445187917531,0.7190546713359287,0.19333615486008307,0.22444481070601244,-0.22756209974359595
169,0.36419394938429456,-0.36419394938429456,0.19050460528041083,0.7283878987685891,0.21821669271927305,0.25838084246858734,-0.23131237325759246
170,0.6320303410733882,0.005643128045298109,0.3853786194268167,0.6263872130280901,0.14073429573312388,0.11004099688331313,-0.16647227733629422
171,0.5068120424835542,-0.20272481699342165,0.2866966161892262,0.7095368594769758,0.2032350544797777,0.19378107506724127,-0.19378107506724127
172,0.20185178619071228,-0.5160983169648894,0.021121801490600105,0.7179501031556017,0.23392050779696144,0.23969899610147083,-0.25460850303601207
173,0.23253623133506435,-0.47828474854143915,0.05472088398367755,0.7108209798765035,0.24295818964755064,0.2616032602519474,-0.28538537482030624
174,0.5205350057144897,-0.1936874439867869,0.2645548551329941,0.7142224497012766,0.24874865105561356,0.1543446819269708,-0.1603974145515579
175,0.7134717822348878,0.21174001279228927,0.29881425718332133,0.5017317694425986,0.10406100408024245,0.24396131908676807,-0.18642327213234164
176,0.3539542741850606,-0.40114817740973535,0.06194199798238561,0.7551024515947959,0.2918346491589245,0.16045927096389415,-0.1698980516088291
177,0.5186316388539014,-0.16911901266975043,0.28092547104586324,0.6877506515236518,0.21740587698204256,0.26777177006043823,-0.17757496330323796
178,0.5500640344976466,-0.1450718332741046,0.3249004599367968,0.6951358677717512,0.20438377651646997,0.14204950341422742,-0.1601834825734905
179,0.6088292598433485,-0.05580934881897361,0.30779701469858173,0.664638608662322,0.16000324621654252,0.18772235511836577,-0.16996483503960144
180,0.4029024290304907,-0.3404369361575464,0.18791702439277408,0.7433393651880371,0.13702026521317773,0.21706758773348142,-0.2607934327445424
181,0.18624809990261362,-0.5331351859712314,-0.004753206716264618,0.719383285873845,0.2371098823987984,0.23281012487826702,-0.23048202362948433
182,0.16807448600378502,-0.5587930963242722,-0.07285046714774449,0.7268675823280573,0.2604695306718174,0.16589170047126833,-0.1746228426013351
183,0.16411353763188993,-0.5484847178750005,-0.07809788961868445,0.7125982555068905,0.27841090569558474,0.22241703126427187,-0.17706986955019702
184,0.17898719151027853,-0.5414362543185925,-0.08762914584357386,0.7204234458288711,0.2841808230906617,0.1980045806082456,-0.16780049204088612
185,0.27521947965696425,-0.45214628800786977,0.07689353765713547,0.727365767664834,0.217166287862334,0.326823132092645,-0.17569814995957983
186,0.25087353703833765,-0.5017470740766753,0.025668079484015102,0.7526206111150129,0.23140729526421247,0.17700521779927156,-0.1825801852890124
187,0.27051155181134134,-0.4575943072696521,0.04824544031526259,0.7281058590809935,0.23160708769937885,0.3223385313639815,-0.1655935200340454
188,0.2121734292421005,-0.512142760239553,0.009653484568007445,0.7243161894816534,0.23949971210042467,0.2816785181317541,-0.17681119103508375
189,0.18074552315765738,-0.5541277223122917,-0.019422216304221952,0.734873245469949,0.24371126533897233,0.16409790918260997,-0.18312375372552128
190,0.21948605681601074,-0.5296930171159726,0.02121698549221437,0.7491790739319834,0.22966543239484113,0.177052085831582,-0.15949320128630112
191,0.3449827365552978,-0.4156759202756457,0.10003085496429229,0.7606586568309435,0.21639476838774577,0.20501023278900893,-0.1753190956264628
192,0.2323705622558214,-0.4899987943220582,0.045990007113131316,0.7223693565778796,0.2387361790941112,0.289200319329256,-0.20332424197384372
193,0.24432527695616263,-0.47976599838664663,-0.011846074034238187,0.7240912753428093,0.2564996038980923,0.2909691934659755,-0.1876862354799613
194,0.25639412429519787,-0.4647143502850461,0.061427758945724484,0.721108474580244,0.2050586001461257,0.360554237290122,-0.14994477804763803
195,0.2119346007526416,-0.5226114586741275,-0.04876904165046582,0.7345460594267691,0.27489582163780746,0.18544277565856138,-0.17340103697943401
196,0.17520756342990468,-0.5186143877525179,0.017423418807751632,0.6938219511824225,0.23397965459946174,0.24178643753326845,-0.32471801755675667
197,0.1671086361047506,-0.5555819589976123,-0.09757046447891012,0.722690595102363,0.28156919954719034,0.16602351509108337,-0.15734254698174568
198,0.24097927031250044,-0.4973401961768626,-0.02745198247797545,0.738319466489363,0.27781320624685646,0.19355249902759344,-0.18457986662234074
199,0.3199859254563011,-0.4139678056602497,0.04773682804010086,0.7339537311165508,0.2327947203898461,0.3300554126210099,-0.14880464365625193
200,0.2590302232610392,-0.47019616613688636,0.009502467429413122,0.7292263893979255,0.254409686430589,0.2646613150710618,-0.21257371582835283
201,0.22123923774264287,-0.49410096429190237,0.007886769123233103,0.7153402020345453,0.23561691274648489,0.3257133222322242,-0.18313692457585437
202,0.22304349621644012,-0.5276297759958799,-0.01678822014532345,0.7506732722123199,0.2403298491587113,0.13070828541716115,-0.18227210443494032
203,0.17071284218542765,-0.5510351235099247,-0.08355565271523041,0.7217479656953524,0.2811979249023008,0.16639099807946747,-0.1804369914238381
204,0.17153416088594145,-0.5489093148350126,-0.08844730170681356,0.720443475720954,0.2801409524548774,0.1886875769745356,-0.16831789536933003
205,0.2387289600267449,-0.49602572805557,0.008620768000965789,0.7347546880823149,0.25060019702012754,0.24933913602793356,-0.17904672002005867
206,0.28769310363221895,-0.4642967910104128,0.08034993034612715,0.7519898946426318,0.2119589734372609,0.19939125994312207,-0.2122092695108942
207,0.2798061441521055,-0.46024188196981836,0.04227600620366703,0.7400480261219239,0.23817741082574817,0.252348531875497,-0.20004831801529038
208,0.20882923814015272,-0.5112715830327877,-0.00020002800588137234,0.7201008211729405,0.2515145973615688,0.29284100061032914,-0.1656231888697763
